"date","Q1","Q2"
1986.04109589041,90,13
1986.04383561644,88,13
1986.04657534247,86,13
1986.04931506849,88,13
1986.05205479452,92,13
1986.05479452055,89,13
1986.05753424658,90,12
1986.0602739726,94,13
1986.06301369863,90,13
1986.06575342466,85,12
1986.06849315068,85,12
1986.07123287671,88,13
1986.07397260274,94,13
1986.07671232877,95,14
1986.07945205479,98,14
1986.08219178082,99,15
1986.08493150685,94,15
1986.08767123288,89,13
1986.0904109589,88,13
1986.09315068493,86,13
1986.09589041096,82,13
1986.09863013699,81,13
1986.10136986301,83,13
1986.10410958904,84,13
1986.10684931507,82,13
1986.1095890411,79,12
1986.11232876712,76,12
1986.11506849315,79,13
1986.11780821918,80,14
1986.12054794521,82,15
1986.12328767123,84,17
1986.12602739726,81,19
1986.12876712329,81,18
1986.13150684931,82,17
1986.13424657534,84,18
1986.13698630137,86,18
1986.1397260274,82,17
1986.14246575342,80,17
1986.14520547945,81,19
1986.14794520548,82,20
1986.15068493151,84,21
1986.15342465753,88,22
1986.15616438356,93,24
1986.15890410959,94,225
1986.16164383562,96,26
1986.16438356164,97,30
1986.16712328767,101,34
1986.1698630137,103,36
1986.17260273973,107,39
1986.17534246575,111,43
1986.17808219178,117,48
1986.18082191781,124,58
1986.18356164384,132,78
1986.18630136986,131,68
1986.18904109589,133,63
1986.19178082192,125,59
1986.19452054795,122,50
1986.19726027397,128,54
1986.2,127,48
1986.20273972603,114,48
1986.20547945205,125,49
1986.20821917808,116,47
1986.21095890411,105,39
1986.21369863014,118,45
1986.21643835616,109,48
1986.21917808219,114,51
1986.22191780822,120,66
1986.22465753425,127,91
1986.22739726027,133,115
1986.2301369863,142,136
1986.23287671233,158,177
1986.23561643836,182,230
1986.23835616438,221,276
1986.24109589041,266,299
1986.24383561644,333,386
1986.24657534247,378,440
1986.24931506849,405,620
1986.25205479452,362,454
1986.25479452055,305,355
1986.25753424658,283,305
1986.2602739726,287,310
1986.26301369863,330,351
1986.26575342466,357,352
1986.26849315068,376,377
1986.27123287671,399,399
1986.27397260274,418,419
1986.27671232877,435,420
1986.27945205479,434,439
1986.28219178082,374,372
1986.28493150685,364,358
1986.28767123288,382,413
1986.2904109589,378,430
1986.29315068493,347,378
1986.29589041096,318,361
1986.29863013699,327,338
1986.30136986301,456,423
1986.30410958904,651,542
1986.30684931507,841,577
1986.3095890411,899,555
1986.31232876712,849,500
1986.31506849315,744,410
1986.31780821918,639,341
1986.32054794521,610,318
1986.32328767123,739,379
1986.32602739726,925,464
1986.32876712329,1110,520
1986.33150684932,1290,554
1986.33424657534,1520,628
1986.33698630137,1760,641
1986.3397260274,1700,548
1986.34246575342,1440,454
1986.34520547945,1220,386
1986.34794520548,1050,350
1986.35068493151,964,324
1986.35342465753,862,294
1986.35616438356,825,324
1986.35890410959,859,391
1986.36164383562,941,382
1986.36438356164,1000,374
1986.36712328767,1040,362
1986.3698630137,980,381
1986.37260273973,939,379
1986.37534246575,919,388
1986.37808219178,970,403
1986.38082191781,1090,433
1986.38356164384,1360,423
1986.38630136986,1470,428
1986.38904109589,1440,385
1986.39178082192,1410,344
1986.39452054795,1330,306
1986.39726027397,1540,293
1986.4,1640,272
1986.40273972603,1750,242
1986.40547945205,1860,211
1986.40821917808,1660,184
1986.41095890411,1690,180
1986.41369863014,1790,169
1986.41643835616,1680,147
1986.41917808219,1920,133
1986.42191780822,2380,128
1986.42465753425,2520,102
1986.42739726027,2640,87
1986.4301369863,2810,72
1986.43287671233,2590,66
1986.43561643836,2380,65
1986.43835616438,1880,70
1986.44109589041,1570,62
1986.44383561644,1530,55
1986.44657534247,1670,48
1986.44931506849,1730,41
1986.45205479452,1860,38
1986.45479452055,1880,33
1986.45753424658,1900,29
1986.4602739726,1870,28
1986.46301369863,1840,26
1986.46575342466,1770,26
1986.46849315068,1770,25
1986.47123287671,1730,23
1986.47397260274,1660,21
1986.47671232877,1640,22
1986.47945205479,1510,23
1986.48219178082,1790,23
1986.48493150685,1870,23
1986.48767123288,1730,23
1986.4904109589,1630,25
1986.49315068493,1560,24
1986.49589041096,1360,23
1986.49863013699,1300,22
1986.50136986301,1280,19
1986.50410958904,1270,18
1986.50684931507,1410,70
1986.5095890411,1430,20
1986.51232876712,1280,8.9
1986.51506849315,1090,6.4
1986.51780821918,1060,6
1986.52054794521,1060,5.7
1986.52328767123,950,5.7
1986.52602739726,918,4.8
1986.52876712329,922,4.3
1986.53150684932,890,5.1
1986.53424657534,836,3.4
1986.53698630137,927,5.1
1986.5397260274,857,18
1986.54246575342,781,16
1986.54520547945,768,7.3
1986.54794520548,777,6
1986.55068493151,838,9.8
1986.55342465753,768,7.3
1986.55616438356,794,6.4
1986.55890410959,751,4.8
1986.56164383562,722,3.9
1986.56438356164,693,3.2
1986.56712328767,644,3.2
1986.5698630137,614,2.9
1986.57260273973,583,2.6
1986.57534246575,549,2.3
1986.57808219178,550,2.1
1986.58082191781,543,2.2
1986.58356164384,535,2.1
1986.58630136986,546,2.2
1986.58904109589,539,2.2
1986.59178082192,515,3
1986.59452054795,568,3.2
1986.59726027397,553,3.7
1986.6,509,3.4
1986.60273972603,477,3
1986.60547945205,453,2.6
1986.60821917808,433,2.2
1986.61095890411,417,2.4
1986.61369863014,408,3.2
1986.61643835616,389,4.1
1986.61917808219,378,5.7
1986.62191780822,356,5.7
1986.62465753425,334,3.4
1986.62739726027,322,4
1986.6301369863,315,4
1986.63287671233,315,4.5
1986.63561643836,314,5
1986.63835616438,318,4.3
1986.64109589041,299,4
1986.64383561644,314,3.5
1986.64657534247,333,11
1986.64931506849,302,12
1986.65205479452,282,6.7
1986.65479452055,270,4.8
1986.65753424658,269,5.4
1986.6602739726,267,9.4
1986.66301369863,258,20
1986.66575342466,255,11
1986.66849315068,255,8.9
1986.67123287671,250,8
1986.67397260274,234,7.6
1986.67671232877,223,6.7
1986.67945205479,214,6.4
1986.68219178082,212,6.4
1986.68493150685,217,6.4
1986.68767123288,243,12
1986.6904109589,369,44
1986.69315068493,320,39
1986.69589041096,294,28
1986.69863013699,281,22
1986.70136986301,275,18
1986.70410958904,264,21
1986.70684931507,248,19
1986.7095890411,239,19
1986.71232876712,230,21
1986.71506849315,225,22
1986.71780821918,216,22
1986.72054794521,210,21
1986.72328767123,236,19
1986.72602739726,328,29
1986.72876712329,353,90
1986.73150684932,316,87
1986.73424657534,306,84
1986.73698630137,288,62
1986.7397260274,296,78
1986.74246575342,308,87
1986.74520547945,291,93
1986.74794520548,272,81
1986.75068493151,267,85
1986.75342465753,265,140
1986.75616438356,260,105
1986.75890410959,248,97
1986.76164383562,246,90
1986.76438356164,262,92
1986.76712328767,268,89
1986.7698630137,268,86
1986.77260273973,270,83
1986.77534246575,304,104
1986.77808219178,291,106
1986.78082191781,256,90
1986.78356164384,259,91
1986.78630136986,261,89
1986.78904109589,259,86
1986.79178082192,256,84
1986.79452054795,246,84
1986.79726027397,247,85
1986.8,252,87
1986.80273972603,252,84
1986.80547945205,245,80
1986.80821917808,231,77
1986.81095890411,225,72
1986.81369863014,218,67
1986.81643835616,208,65
1986.81917808219,201,62
1986.82191780822,197,57
1986.82465753425,197,56
1986.82739726027,192,54
1986.8301369863,196,52
1986.83287671233,220,88
1986.83561643836,216,72
1986.83835616438,208,66
1986.84109589041,199,61
1986.84383561644,192,57
1986.84657534247,192,57
1986.84931506849,199,61
1986.85205479452,174,53
1986.85479452055,167,35
1986.85753424658,197,49
1986.8602739726,169,37
1986.86301369863,187,44
1986.86575342466,169,35
1986.86849315069,170,35
1986.87123287671,171,35
1986.87397260274,169,35
1986.87671232877,163,35
1986.87945205479,166,36
1986.88219178082,191,36
1986.88493150685,173,35
1986.88767123288,158,35
1986.8904109589,177,34
1986.89315068493,132,32
1986.89589041096,139,32
1986.89863013699,152,33
1986.90136986301,163,32
1986.90410958904,128,31
1986.90684931507,139,31
1986.9095890411,142,31
1986.91232876712,153,31
1986.91506849315,122,30
1986.91780821918,123,30
1986.92054794521,133,30
1986.92328767123,126,30
1986.92602739726,129,30
1986.92876712329,143,30
1986.93150684932,141,30
1986.93424657534,122,29
1986.93698630137,128,28
1986.9397260274,82,23
1986.94246575342,90,20
1986.94520547945,103,22
1986.94794520548,105,23
1986.95068493151,107,24
1986.95342465753,107,25
1986.95616438356,129,26
1986.95890410959,125,26
1986.96164383562,124,25
1986.96438356164,135,26
1986.96712328767,111,26
1986.9698630137,105,26
1986.97260273973,99,25
1986.97534246575,98,26
1986.97808219178,92,27
1986.98082191781,88,26
1986.98356164384,88,25
1986.98630136986,86,26
1986.98904109589,86,26
1986.99178082192,88,26
1986.99452054795,89,25
1986.99726027397,82,25
1987,82,25
1987.00273972603,83,25
1987.00547945205,83,26
1987.00821917808,83,27
1987.01095890411,82,28
1987.01369863014,82,27
1987.01643835616,80,27
1987.01917808219,82,24
1987.02191780822,80,23
1987.02465753425,80,23
1987.02739726027,86,24
1987.0301369863,86,25
1987.03287671233,80,25
1987.03561643836,80,25
1987.03835616438,74,24
1987.04109589041,74,24
1987.04383561644,74,23
1987.04657534247,76,24
1987.04931506849,74,25
1987.05205479452,74,25
1987.05479452055,76,24
1987.05753424658,76,23
1987.0602739726,72,25
1987.06301369863,72,27
1987.06575342466,74,27
1987.06849315068,74,27
1987.07123287671,74,27
1987.07397260274,76,26
1987.07671232877,76,26
1987.07945205479,76,26
1987.08219178082,76,26
1987.08493150685,78,26
1987.08767123288,80,26
1987.0904109589,82,26
1987.09315068493,80,26
1987.09589041096,78,25
1987.09863013699,76,25
1987.10136986301,78,25
1987.10410958904,82,26
1987.10684931507,82,26
1987.1095890411,84,26
1987.11232876712,86,26
1987.11506849315,90,26
1987.11780821918,90,27
1987.12054794521,86,27
1987.12328767123,84,27
1987.12602739726,80,26
1987.12876712329,78,26
1987.13150684931,78,26
1987.13424657534,76,26
1987.13698630137,74,26
1987.1397260274,70,26
1987.14246575342,70,27
1987.14520547945,70,27
1987.14794520548,74,27
1987.15068493151,76,28
1987.15342465753,74,29
1987.15616438356,72,29
1987.15890410959,70,29
1987.16164383562,70,30
1987.16438356164,70,30
1987.16712328767,70,30
1987.1698630137,78,31
1987.17260273973,98,32
1987.17534246575,110,33
1987.17808219178,110,35
1987.18082191781,100,39
1987.18356164384,100,40
1987.18630136986,100,42
1987.18904109589,103,41
1987.19178082192,110,39
1987.19452054795,120,38
1987.19726027397,118,39
1987.2,110,40
1987.20273972603,103,43
1987.20547945205,102,41
1987.20821917808,109,39
1987.21095890411,107,38
1987.21369863014,100,37
1987.21643835616,96,37
1987.21917808219,96,43
1987.22191780822,92,34
1987.22465753425,90,34
1987.22739726027,90,39
1987.2301369863,90,40
1987.23287671233,88,47
1987.23561643836,86,43
1987.23835616438,78,43
1987.24109589041,76,38
1987.24383561644,84,47
1987.24657534247,96,52
1987.24931506849,108,59
1987.25205479452,120,62
1987.25479452055,125,83
1987.25753424658,122,80
1987.2602739726,122,79
1987.26301369863,124,95
1987.26575342466,126,97
1987.26849315068,128,136
1987.27123287671,130,177
1987.27397260274,136,213
1987.27671232877,140,261
1987.27945205479,150,204
1987.28219178082,190,204
1987.28493150685,260,257
1987.28767123288,330,377
1987.2904109589,370,489
1987.29315068493,380,587
1987.29589041096,335,557
1987.29863013699,310,415
1987.30136986301,380,341
1987.30410958904,474,367
1987.30684931507,684,459
1987.3095890411,846,617
1987.31232876712,1000,671
1987.31506849315,1070,641
1987.31780821918,1170,702
1987.32054794521,1220,758
1987.32328767123,1340,755
1987.32602739726,1420,720
1987.32876712329,1460,786
1987.33150684932,1320,780
1987.33424657534,1030,539
1987.33698630137,880,486
1987.3397260274,833,536
1987.34246575342,822,530
1987.34520547945,894,536
1987.34794520548,979,467
1987.35068493151,1130,438
1987.35342465753,1230,410
1987.35616438356,1210,372
1987.35890410959,1260,360
1987.36164383562,1270,355
1987.36438356164,1330,312
1987.36712328767,1460,324
1987.3698630137,1640,288
1987.37260273973,1710,256
1987.37534246575,1550,238
1987.37808219178,1450,214
1987.38082191781,1300,183
1987.38356164384,1180,204
1987.38630136986,1020,266
1987.38904109589,960,178
1987.39178082192,956,136
1987.39452054795,876,122
1987.39726027397,805,118
1987.4,701,133
1987.40273972603,603,123
1987.40547945205,574,111
1987.40821917808,548,107
1987.41095890411,555,97
1987.41369863014,696,96
1987.41643835616,855,91
1987.41917808219,956,88
1987.42191780822,1060,77
1987.42465753425,1150,74
1987.42739726027,1230,67
1987.4301369863,1270,55
1987.43287671233,1470,53
1987.43561643836,1710,58
1987.43835616438,1470,51
1987.44109589041,1350,42
1987.44383561644,1300,38
1987.44657534247,1260,35
1987.44931506849,1260,32
1987.45205479452,1250,29
1987.45479452055,1200,24
1987.45753424658,1110,24
1987.4602739726,1000,22
1987.46301369863,948,18
1987.46575342466,885,17
1987.46849315068,829,15
1987.47123287671,775,13
1987.47397260274,735,11
1987.47671232877,699,9.2
1987.47945205479,665,7.8
1987.48219178082,655,7.3
1987.48493150685,619,6.7
1987.48767123288,607,6.4
1987.4904109589,588,6.7
1987.49315068493,559,11
1987.49589041096,518,9
1987.49863013699,495,8.5
1987.50136986301,470,7.6
1987.50410958904,446,7.3
1987.50684931507,420,7
1987.5095890411,398,6.4
1987.51232876712,375,6.4
1987.51506849315,361,5.8
1987.51780821918,352,5.1
1987.52054794521,340,5.1
1987.52328767123,316,5.1
1987.52602739726,310,5.4
1987.52876712329,295,4.8
1987.53150684932,268,4.5
1987.53424657534,264,4.3
1987.53698630137,267,4.1
1987.5397260274,269,4.1
1987.54246575342,275,4.8
1987.54520547945,249,5.1
1987.54794520548,246,4.1
1987.55068493151,244,4.1
1987.55342465753,244,4.1
1987.55616438356,242,4.1
1987.55890410959,214,3.7
1987.56164383562,202,3.2
1987.56438356164,201,3
1987.56712328767,215,98
1987.5698630137,210,26
1987.57260273973,208,21
1987.57534246575,204,22
1987.57808219178,197,18
1987.58082191781,198,18
1987.58356164384,197,18
1987.58630136986,189,16
1987.58904109589,184,15
1987.59178082192,175,12
1987.59452054795,170,11
1987.59726027397,205,11
1987.6,223,11
1987.60273972603,208,11
1987.60547945205,196,13
1987.60821917808,219,13
1987.61095890411,234,11
1987.61369863014,225,11
1987.61643835616,218,11
1987.61917808219,203,11
1987.62191780822,193,10
1987.62465753425,184,10
1987.62739726027,176,10
1987.6301369863,168,9.8
1987.63287671233,152,9.8
1987.63561643836,151,12
1987.63835616438,179,13
1987.64109589041,245,15
1987.64383561644,303,74
1987.64657534247,295,52
1987.64931506849,251,25
1987.65205479452,220,18
1987.65479452055,201,16
1987.65753424658,190,15
1987.6602739726,178,14
1987.66301369863,169,14
1987.66575342466,162,13
1987.66849315068,164,11
1987.67123287671,164,11
1987.67397260274,163,11
1987.67671232877,166,10
1987.67945205479,172,10
1987.68219178082,165,9.8
1987.68493150685,163,9.8
1987.68767123288,152,10
1987.6904109589,142,10
1987.69315068493,137,9.8
1987.69589041096,134,9.4
1987.69863013699,131,8.9
1987.70136986301,134,9.4
1987.70410958904,130,12
1987.70684931507,126,11
1987.7095890411,117,11
1987.71232876712,115,10
1987.71506849315,112,10
1987.71780821918,109,9.4
1987.72054794521,106,9.4
1987.72328767123,102,9.4
1987.72602739726,100,8.7
1987.72876712329,98,8
1987.73150684932,82,8
1987.73424657534,77,8
1987.73698630137,79,8.7
1987.7397260274,79,8.9
1987.74246575342,79,8.5
1987.74520547945,80,5.2
1987.74794520548,79,7.9
1987.75068493151,79,7
1987.75342465753,79,7
1987.75616438356,79,7.3
1987.75890410959,83,8.5
1987.76164383562,81,8.5
1987.76438356164,79,8
1987.76712328767,76,7.8
1987.7698630137,66,8
1987.77260273973,64,8
1987.77534246575,64,7.6
1987.77808219178,64,7.6
1987.78082191781,63,7
1987.78356164384,71,8
1987.78630136986,75,11
1987.78904109589,72,9.8
1987.79178082192,69,8.5
1987.79452054795,67,7.6
1987.79726027397,67,7.6
1987.8,67,7.6
1987.80273972603,64,8
1987.80547945205,65,8.5
1987.80821917808,67,8.9
1987.81095890411,67,8.3
1987.81369863014,79,8.5
1987.81643835616,84,12
1987.81917808219,78,10
1987.82191780822,75,9.4
1987.82465753425,73,10
1987.82739726027,82,9.8
1987.8301369863,85,14
1987.83287671233,85,14
1987.83561643836,85,27
1987.83835616438,85,29
1987.84109589041,85,24
1987.84383561644,84,20
1987.84657534247,88,48
1987.84931506849,96,43
1987.85205479452,94,29
1987.85479452055,89,23
1987.85753424658,86,21
1987.8602739726,90,20
1987.86301369863,87,18
1987.86575342466,85,16
1987.86849315069,94,17
1987.87123287671,82,17
1987.87397260274,75,15
1987.87671232877,84,14
1987.87945205479,70,14
1987.88219178082,92,17
1987.88493150685,105,17
1987.88767123288,93,16
1987.8904109589,88,16
1987.89315068493,91,15
1987.89589041096,90,15
1987.89863013699,79,15
1987.90136986301,88,17
1987.90410958904,80,15
1987.90684931507,67,14
1987.9095890411,81,14
1987.91232876712,83,13
1987.91506849315,76,14
1987.91780821918,74,15
1987.92054794521,69,15
1987.92328767123,66,16
1987.92602739726,73,16
1987.92876712329,67,16
1987.93150684932,64,16
1987.93424657534,68,16
1987.93698630137,62,15
1987.9397260274,70,15
1987.94246575342,69,16
1987.94520547945,58,14
1987.94794520548,57,14
1987.95068493151,57,13
1987.95342465753,58,13
1987.95616438356,58,13
1987.95890410959,58,13
1987.96164383562,60,13
1987.96438356164,60,12
1987.96712328767,62,12
1987.9698630137,64,13
1987.97260273973,66,13
1987.97534246575,68,13
1987.97808219178,70,13
1987.98082191781,70,12
1987.98356164384,70,12
1987.98630136986,70,13
1987.98904109589,70,13
1987.99178082192,70,12
1987.99452054795,70,13
1987.99726027397,70,13
1988,70,11
1988.00273224044,70,11
1988.00546448087,70,12
1988.00819672131,70,12
1988.01092896175,70,13
1988.01366120219,70,12
1988.01639344262,70,12
1988.01912568306,70,12
1988.0218579235,70,13
1988.02459016393,70,13
1988.02732240437,70,13
1988.03005464481,70,13
1988.03278688525,70,12
1988.03551912568,70,11
1988.03825136612,70,12
1988.04098360656,70,13
1988.04371584699,70,14
1988.04644808743,70,15
1988.04918032787,70,16
1988.05191256831,70,15
1988.05464480874,70,14
1988.05737704918,70,13
1988.06010928962,70,13
1988.06284153005,70,13
1988.06557377049,70,13
1988.06830601093,70,13
1988.07103825137,70,13
1988.0737704918,70,13
1988.07650273224,70,14
1988.07923497268,70,14
1988.08196721311,70,15
1988.08469945355,70,15
1988.08743169399,70,16
1988.09016393443,70,16
1988.09289617486,69,16
1988.0956284153,70,15
1988.09836065574,70,15
1988.10109289617,70,15
1988.10382513661,70,16
1988.10655737705,70,17
1988.10928961749,70,17
1988.11202185792,70,17
1988.11475409836,70,16
1988.1174863388,70,16
1988.12021857923,68,17
1988.12295081967,68,17
1988.12568306011,68,17
1988.12841530055,66,16
1988.13114754098,66,16
1988.13387978142,66,17
1988.13661202186,66,18
1988.1393442623,64,18
1988.14207650273,64,15
1988.14480874317,63,15
1988.14754098361,64,16
1988.15027322404,63,16
1988.15300546448,64,17
1988.15573770492,67,17
1988.15846994536,65,23
1988.16120218579,64,22
1988.16393442623,63,23
1988.16666666667,64,21
1988.1693989071,64,19
1988.17213114754,61,18
1988.17486338798,59,18
1988.17759562842,62,19
1988.18032786885,63,21
1988.18306010929,61,17
1988.18579234973,62,17
1988.18852459016,62,22
1988.1912568306,60,17
1988.19398907104,58,15
1988.19672131148,61,15
1988.19945355191,55,16
1988.20218579235,61,19
1988.20491803279,57,21
1988.20765027322,53,16
1988.21038251366,54,16
1988.2131147541,55,17
1988.21584699454,55,19
1988.21857923497,56,18
1988.22131147541,59,23
1988.22404371585,64,27
1988.22677595628,66,28
1988.22950819672,65,30
1988.23224043716,71,31
1988.2349726776,85,43
1988.23770491803,106,74
1988.24043715847,79,58
1988.24316939891,92,76
1988.24590163934,77,61
1988.24863387978,67,42
1988.25136612022,84,45
1988.25409836066,95,45
1988.25683060109,106,61
1988.25956284153,107,67
1988.26229508197,107,82
1988.2650273224,132,128
1988.26775956284,178,202
1988.27049180328,181,201
1988.27322404372,176,146
1988.27595628415,184,144
1988.27868852459,223,200
1988.28142076503,295,233
1988.28415300546,363,266
1988.2868852459,386,346
1988.28961748634,390,339
1988.29234972678,379,240
1988.29508196721,312,194
1988.29781420765,299,199
1988.30054644809,305,195
1988.30327868852,351,203
1988.30601092896,308,182
1988.3087431694,270,159
1988.31147540984,250,150
1988.31420765027,235,144
1988.31693989071,213,150
1988.31967213115,205,160
1988.32240437158,234,183
1988.32513661202,243,197
1988.32786885246,330,249
1988.3306010929,404,293
1988.33333333333,332,217
1988.33606557377,284,195
1988.33879781421,289,195
1988.34153005464,292,202
1988.34426229508,319,201
1988.34699453552,293,176
1988.34972677596,283,164
1988.35245901639,258,148
1988.35519125683,258,154
1988.35792349727,286,155
1988.3606557377,371,175
1988.36338797814,543,183
1988.36612021858,691,184
1988.36885245902,860,187
1988.37158469945,965,171
1988.37431693989,1030,163
1988.37704918033,1150,226
1988.37978142077,1080,157
1988.3825136612,831,149
1988.38524590164,659,117
1988.38797814208,556,106
1988.39071038251,529,97
1988.39344262295,616,90
1988.39617486339,778,89
1988.39890710383,881,83
1988.40163934426,977,77
1988.4043715847,934,74
1988.40710382514,1030,68
1988.40983606557,1050,65
1988.41256830601,815,65
1988.41530054645,703,56
1988.41803278689,679,51
1988.42076502732,836,40
1988.42349726776,1050,35
1988.4262295082,1280,32
1988.42896174863,1340,30
1988.43169398907,1300,28
1988.43442622951,1210,26
1988.43715846995,1140,25
1988.43989071038,1140,23
1988.44262295082,1100,22
1988.44535519126,1010,22
1988.44808743169,935,21
1988.45081967213,766,21
1988.45355191257,727,20
1988.45628415301,725,18
1988.45901639344,718,15
1988.46174863388,700,15
1988.46448087432,734,15
1988.46721311475,730,14
1988.46994535519,764,11
1988.47267759563,747,10
1988.47540983607,648,8.5
1988.4781420765,660,8.5
1988.48087431694,631,7.8
1988.48360655738,623,7
1988.48633879781,563,9.3
1988.48907103825,746,11
1988.49180327869,690,19
1988.49453551913,535,22
1988.49726775956,461,15
1988.5,406,16
1988.50273224044,385,13
1988.50546448087,368,15
1988.50819672131,351,13
1988.51092896175,354,10
1988.51366120219,325,8.9
1988.51639344262,274,8.5
1988.51912568306,221,7.5
1988.5218579235,217,7.3
1988.52459016393,221,8
1988.52732240437,214,8.3
1988.53005464481,206,5.5
1988.53278688525,200,4.3
1988.53551912568,189,2.6
1988.53825136612,181,2.5
1988.54098360656,178,3.4
1988.54371584699,171,4.3
1988.54644808743,164,4.3
1988.54918032787,153,2.6
1988.55191256831,144,2
1988.55464480874,141,1.5
1988.55737704918,139,0.91
1988.56010928962,141,0.58
1988.56284153005,142,0.45
1988.56557377049,142,0.53
1988.56830601093,146,1.2
1988.57103825137,144,4.7
1988.5737704918,148,6.7
1988.57650273224,182,6.1
1988.57923497268,192,4.3
1988.58196721311,184,31
1988.58469945355,176,15
1988.58743169399,159,8.6
1988.59016393443,152,6.7
1988.59289617486,148,5.5
1988.5956284153,148,5
1988.59836065574,150,5.4
1988.60109289617,142,6.3
1988.60382513661,121,6.7
1988.60655737705,112,6.1
1988.60928961749,106,4.5
1988.61202185792,102,4.3
1988.61475409836,127,2.9
1988.6174863388,147,3.2
1988.62021857923,127,3.2
1988.62295081967,130,3.2
1988.62568306011,140,5.7
1988.62841530055,132,8
1988.63114754098,120,9.1
1988.63387978142,117,8.5
1988.63661202186,117,7.3
1988.6393442623,128,9.3
1988.64207650273,121,9.4
1988.64480874317,115,7
1988.64754098361,110,6.7
1988.65027322404,114,6.7
1988.65300546448,127,7
1988.65573770492,126,9.8
1988.65846994536,119,13
1988.66120218579,118,9.9
1988.66393442623,114,8.1
1988.66666666667,109,8
1988.6693989071,105,7.6
1988.67213114754,100,7
1988.67486338798,96,7
1988.67759562842,91,5.5
1988.68032786885,88,2.7
1988.68306010929,83,2.3
1988.68579234973,79,2.4
1988.68852459016,75,2.4
1988.6912568306,51,2.4
1988.69398907104,63,2.4
1988.69672131148,107,8.4
1988.69945355191,168,30
1988.70218579235,133,13
1988.70491803279,115,9.4
1988.70765027322,105,8.5
1988.71038251366,105,8.5
1988.7131147541,102,8.5
1988.71584699454,98,8.5
1988.71857923497,84,8.5
1988.72131147541,85,8.5
1988.72404371585,92,8.9
1988.72677595628,88,9.8
1988.72950819672,83,9.8
1988.73224043716,81,9.8
1988.7349726776,79,9.4
1988.73770491803,73,9.4
1988.74043715847,74,9.4
1988.74316939891,75,9.4
1988.74590163934,78,9.4
1988.74863387978,74,9.2
1988.75136612022,68,9.5
1988.75409836066,72,9
1988.75683060109,72,8
1988.75956284153,78,8.8
1988.76229508197,89,9
1988.7650273224,90,9.9
1988.76775956284,92,9.9
1988.77049180328,91,10
1988.77322404372,90,10
1988.77595628415,85,9.9
1988.77868852459,85,9.4
1988.78142076503,85,10
1988.78415300546,84,10
1988.7868852459,85,10
1988.78961748634,91,10
1988.79234972678,92,11
1988.79508196721,93,11
1988.79781420765,87,10
1988.80054644809,84,10
1988.80327868852,82,10
1988.80601092896,82,10
1988.8087431694,79,11
1988.81147540984,76,11
1988.81420765027,76,10
1988.81693989071,79,11
1988.81967213115,80,11
1988.82240437158,79,11
1988.82513661202,79,11
1988.82786885246,79,10
1988.8306010929,79,11
1988.83333333333,78,10
1988.83606557377,74,11
1988.83879781421,73,11
1988.84153005464,81,10
1988.84426229508,78,10
1988.84699453552,75,9.4
1988.84972677596,81,9.7
1988.85245901639,79,10
1988.85519125683,83,11
1988.85792349727,77,11
1988.8606557377,83,12
1988.86338797814,80,12
1988.86612021858,81,12
1988.86885245902,81,11
1988.87158469945,86,15
1988.87431693989,75,12
1988.87704918033,91,12
1988.87978142077,94,11
1988.8825136612,92,10
1988.88524590164,99,11
1988.88797814208,104,12
1988.89071038251,106,12
1988.89344262295,107,12
1988.89617486339,110,13
1988.89890710383,104,12
1988.90163934426,97,12
1988.9043715847,96,9.2
1988.90710382514,93,8.6
1988.90983606557,90,9.4
1988.91256830601,86,8.8
1988.91530054645,86,9
1988.91803278689,84,9.4
1988.92076502732,84,9.8
1988.92349726776,86,10
1988.9262295082,85,11
1988.92896174863,83,11
1988.93169398907,78,9.6
1988.93442622951,76,8.8
1988.93715846995,76,8.4
1988.93989071038,76,8.8
1988.94262295082,73,9.4
1988.94535519126,73,9.6
1988.94808743169,76,9.6
1988.95081967213,72,9.4
1988.95355191257,72,9.2
1988.95628415301,68,9.2
1988.95901639344,66,9.6
1988.96174863388,62,9.8
1988.96448087432,60,10
1988.96721311475,56,9.6
1988.96994535519,55,9.2
1988.97267759563,54,9.1
1988.97540983607,52,9.4
1988.9781420765,52,10
1988.98087431694,52,11
1988.98360655738,50,10
1988.98633879781,50,9.6
1988.98907103825,50,8.8
1988.99180327869,47,9
1988.99453551913,45,9.6
1988.99726775956,45,10
1989,46,9.8
1989.00273972603,48,9.6
1989.00547945205,48,10
1989.00821917808,52,11
1989.01095890411,53,12
1989.01369863014,52,11
1989.01643835616,50,11
1989.01917808219,50,12
1989.02191780822,52,12
1989.02465753425,52,12
1989.02739726027,54,11
1989.0301369863,52,11
1989.03287671233,52,10
1989.03561643836,48,10
1989.03835616438,47,11
1989.04109589041,49,10
1989.04383561644,53,10
1989.04657534247,52,11
1989.04931506849,54,12
1989.05205479452,56,11
1989.05479452055,54,12
1989.05753424658,54,12
1989.0602739726,52,11
1989.06301369863,52,11
1989.06575342466,54,11
1989.06849315068,52,10
1989.07123287671,49,10
1989.07397260274,49,11
1989.07671232877,50,12
1989.07945205479,50,12
1989.08219178082,48,12
1989.08493150685,50,12
1989.08767123288,52,13
1989.0904109589,50,13
1989.09315068493,47,12
1989.09589041096,44,10
1989.09863013699,40,8
1989.10136986301,40,9
1989.10410958904,42,10
1989.10684931507,46,11
1989.1095890411,50,12
